order_item_id,order_id,item_id,quantity,unit_price,size,addons,line_total
OI0000573,O000179,M008,1,100,Large,Oat Milk,130
OI0000574,O000179,M031,2,150,NA,,300
OI0000575,O000179,M006,1,75,Large,,75
OI0000576,O000180,M015,2,110,Large,,220
OI0000577,O000180,M007,1,80,Small,,80
OI0000578,O000180,M024,2,110,NA,,220
OI0000579,O000180,M015,1,110,Large,,110
OI0000580,O000180,M009,2,110,Small,,220
OI0000581,O000180,M034,1,60,NA,,60
OI0000582,O000180,M032,1,130,NA,,130
OI0000583,O000180,M002,1,70,Large,Oat Milk,100
OI0000584,O000180,M027,1,90,Small,,90
OI0000585,O000180,M035,1,100,NA,,100
OI0000586,O000181,M036,1,100,NA,,100
OI0000587,O000181,M009,2,110,Small,,220
OI0000588,O000181,M010,1,130,Large,,130
OI0000589,O000181,M035,1,100,NA,,100
OI0000590,O000182,M024,1,110,NA,,110
OI0000591,O000182,M010,1,130,Large,,130
OI0000592,O000182,M006,1,75,Large,,75
OI0000593,O000182,M010,2,130,Large,Vanilla Syrup,290
OI0000594,O000182,M005,2,60,Small,Vanilla Syrup,150
OI0000595,O000182,M024,2,110,NA,,220
OI0000596,O000183,M010,1,130,Large,,130
OI0000597,O000183,M032,1,130,NA,,130
OI0000598,O000183,M010,1,130,Large,,160
OI0000599,O000183,M006,1,75,Large,,75
OI0000600,O000184,M017,1,110,Small,,110
OI0000601,O000184,M031,1,150,NA,,150
OI0000602,O000184,M038,2,140,NA,,280
OI0000603,O000184,M017,1,110,Small,,110
OI0000604,O000184,M015,1,110,Large,Extra Shot,140
OI0000605,O000184,M031,1,150,NA,,150
OI0000606,O000185,M001,2,55,Small,Vanilla Syrup,140
OI0000607,O000185,M035,1,100,NA,,100
OI0000608,O000185,M030,1,100,Large,,100
OI0000609,O000185,M006,2,75,Large,,150
OI0000610,O000185,M031,2,150,NA,,300
OI0000611,O000186,M006,1,75,Large,,75
OI0000612,O000186,M021,1,100,NA,,100
OI0000613,O000186,M010,1,130,Large,,130
OI0000614,O000186,M028,1,100,Large,,100
OI0000615,O000186,M022,1,120,NA,,120
OI0000616,O000187,M035,1,100,NA,,100
OI0000617,O000187,M034,1,60,NA,,60
OI0000618,O000187,M001,2,55,Small,,110
OI0000619,O000188,M029,1,90,Small,,90
OI0000620,O000188,M015,1,110,Large,Vanilla Syrup,140
OI0000621,O000188,M034,2,60,NA,,120
OI0000622,O000188,M035,1,100,NA,,100
OI0000623,O000189,M025,2,150,NA,,300
OI0000624,O000189,M016,2,120,Large,,240
OI0000625,O000189,M035,2,100,NA,,200
OI0000626,O000189,M009,2,110,Small,,220
OI0000627,O000189,M025,1,150,NA,,150
OI0000628,O000190,M006,2,75,Large,,150
OI0000629,O000190,M015,1,110,Large,Extra Shot,140
OI0000630,O000190,M035,1,100,NA,,100
OI0000631,O000191,M015,2,110,Large,Oat Milk,250
OI0000632,O000191,M034,1,60,NA,,60
OI0000633,O000191,M005,1,60,Small,Extra Shot,90
OI0000634,O000191,M006,1,75,Large,Oat Milk,105
OI0000635,O000191,M009,1,110,Small,,110
OI0000636,O000192,M035,1,100,NA,,100
OI0000637,O000192,M034,1,60,NA,,60
OI0000638,O000192,M035,1,100,NA,,100
OI0000639,O000192,M005,1,60,Small,Extra Shot,90
OI0000640,O000192,M031,2,150,NA,,300
OI0000641,O000192,M038,1,140,NA,,140
OI0000642,O000193,M014,1,90,Small,,90
OI0000643,O000193,M028,1,100,Large,,100
OI0000644,O000193,M019,1,100,NA,,100
OI0000645,O000194,M034,1,60,NA,,60
OI0000646,O000194,M006,1,75,Large,,75
OI0000647,O000194,M009,1,110,Small,,110
OI0000648,O000195,M038,1,140,NA,,140
OI0000649,O000195,M035,2,100,NA,,200
OI0000650,O000195,M015,1,110,Large,,140
OI0000651,O000195,M009,1,110,Small,Vanilla Syrup,140
OI0000652,O000195,M034,2,60,NA,,120
OI0000653,O000196,M006,2,75,Large,Extra Shot,180
OI0000654,O000196,M013,1,80,Small,,80
OI0000655,O000196,M015,2,110,Large,,220
OI0000656,O000196,M006,1,75,Large,,75
OI0000657,O000196,M004,2,70,Large,Vanilla Syrup,170
OI0000658,O000196,M025,2,150,NA,,300
OI0000659,O000197,M004,1,70,Large,,70
OI0000660,O000197,M019,1,100,NA,,100
OI0000661,O000197,M035,1,100,NA,,100
OI0000662,O000198,M005,1,60,Small,,60
OI0000663,O000198,M008,1,100,Large,,100
OI0000664,O000198,M010,1,130,Large,,130
OI0000665,O000199,M009,1,110,Small,,110
OI0000666,O000199,M006,1,75,Large,,75
OI0000667,O000199,M031,2,150,NA,,300
OI0000668,O000199,M027,1,90,Small,,90
OI0000669,O000199,M007,1,80,Small,,80
OI0000670,O000200,M035,1,100,NA,,100
OI0000671,O000200,M010,2,130,Large,,260
OI0000672,O000200,M006,1,75,Large,,75
OI0000673,O000200,M035,2,100,NA,,200
OI0000674,O000200,M014,2,90,Small,,180
OI0000675,O000201,M022,2,120,NA,,240
OI0000676,O000201,M004,2,70,Large,Oat Milk,170
OI0000677,O000201,M017,1,110,Small,Extra Shot,140
OI0000678,O000201,M010,1,130,Large,,130
OI0000679,O000201,M035,1,100,NA,,100
OI0000680,O000201,M011,1,130,Large,,130
OI0000681,O000201,M031,1,150,NA,,150
OI0000682,O000201,M023,2,130,NA,,260
OI0000683,O000201,M009,2,110,Small,,220
OI0000684,O000202,M006,1,75,Large,,75
OI0000685,O000202,M006,1,75,Large,,75
OI0000686,O000202,M003,1,55,Small,,55
OI0000687,O000202,M014,2,90,Small,,180
OI0000688,O000202,M036,1,100,NA,,100
OI0000689,O000203,M006,1,75,Large,Oat Milk,105
OI0000690,O000203,M017,1,110,Small,,110
OI0000691,O000203,M034,2,60,NA,,120
OI0000692,O000203,M015,2,110,Large,Vanilla Syrup,250
OI0000693,O000204,M034,1,60,NA,,60
OI0000694,O000204,M026,1,150,NA,,150
OI0000695,O000204,M030,1,100,Large,,100
OI0000696,O000204,M019,2,100,NA,,200
OI0000697,O000205,M021,2,100,NA,,200
OI0000698,O000205,M034,2,60,NA,,120
OI0000699,O000206,M010,2,130,Large,,260
OI0000700,O000206,M005,1,60,Small,Extra Shot,90
OI0000701,O000206,M009,1,110,Small,Extra Shot,140
OI0000702,O000206,M034,2,60,NA,,120
OI0000703,O000207,M010,1,130,Large,,130
OI0000704,O000207,M035,1,100,NA,,100
OI0000705,O000207,M034,1,60,NA,,60
OI0000706,O000208,M025,1,150,NA,,150
OI0000707,O000208,M011,1,130,Large,,130
OI0000708,O000208,M006,2,75,Large,,150
OI0000709,O000208,M010,2,130,Large,,260
OI0000710,O000208,M004,2,70,Large,,140
OI0000711,O000209,M015,2,110,Large,,220
OI0000712,O000209,M005,2,60,Small,,150
OI0000713,O000209,M015,1,110,Large,Extra Shot,140
OI0000714,O000210,M030,1,100,Large,,100
OI0000715,O000210,M035,2,100,NA,,200
OI0000716,O000210,M017,1,110,Small,,110
OI0000717,O000210,M030,2,100,Large,,200
OI0000718,O000210,M005,1,60,Small,,60
OI0000719,O000210,M009,1,110,Small,,110
OI0000720,O000211,M037,1,120,NA,,120
OI0000721,O000211,M010,1,130,Large,Extra Shot,160
OI0000722,O000211,M031,2,150,NA,,300
OI0000723,O000212,M010,2,130,Large,,260
OI0000724,O000212,M035,1,100,NA,,100
OI0000725,O000212,M010,2,130,Large,Vanilla Syrup,290
OI0000726,O000212,M034,1,60,NA,,60
OI0000727,O000212,M010,2,130,Large,Oat Milk,290
OI0000728,O000212,M035,1,100,NA,,100
OI0000729,O000213,M022,1,120,NA,,120
OI0000730,O000213,M009,1,110,Small,,110
OI0000731,O000213,M021,2,100,NA,,200
OI0000732,O000213,M025,2,150,NA,,300
OI0000733,O000213,M015,1,110,Large,,110
OI0000734,O000213,M034,2,60,NA,,120
OI0000735,O000213,M010,1,130,Large,Vanilla Syrup,160
OI0000736,O000213,M031,1,150,NA,,150
OI0000737,O000213,M035,2,100,NA,,200
OI0000738,O000213,M017,2,110,Small,,220
OI0000739,O000214,M025,2,150,NA,,300
OI0000740,O000214,M026,1,150,NA,,150
OI0000741,O000214,M035,1,100,NA,,100
OI0000742,O000214,M003,2,55,Small,,140
OI0000743,O000215,M001,1,55,Small,,55
OI0000744,O000215,M031,2,150,NA,,300
OI0000745,O000215,M006,2,75,Large,Extra Shot,180
OI0000746,O000215,M005,2,60,Small,,120
OI0000747,O000215,M005,1,60,Small,Vanilla Syrup,90
OI0000748,O000216,M010,1,130,Large,,130
OI0000749,O000216,M031,1,150,NA,,150
OI0000750,O000216,M026,2,150,NA,,300
OI0000751,O000216,M005,1,60,Small,Vanilla Syrup,90
OI0000752,O000217,M010,2,130,Large,Extra Shot,290
OI0000753,O000217,M018,1,130,Large,,130
OI0000754,O000217,M031,1,150,NA,,150
OI0000755,O000217,M028,1,100,Large,,100
OI0000756,O000218,M006,1,75,Large,Oat Milk,105
OI0000757,O000218,M034,1,60,NA,,60
OI0000758,O000218,M034,1,60,NA,,60
OI0000759,O000218,M009,2,110,Small,Vanilla Syrup,250
OI0000760,O000219,M037,2,120,NA,,240
OI0000761,O000219,M009,1,110,Small,Vanilla Syrup,140
OI0000762,O000219,M019,2,100,NA,,200
OI0000763,O000219,M008,1,100,Large,,100
OI0000764,O000219,M004,2,70,Large,Extra Shot,170
OI0000765,O000220,M026,1,150,NA,,150
OI0000766,O000220,M015,2,110,Large,Oat Milk,250
OI0000767,O000220,M024,2,110,NA,,220
OI0000768,O000220,M021,1,100,NA,,100
OI0000769,O000221,M020,1,100,NA,,100
OI0000770,O000221,M010,1,130,Large,,130
OI0000771,O000221,M005,1,60,Small,,60
OI0000772,O000221,M007,1,80,Small,,80
OI0000773,O000222,M009,1,110,Small,Vanilla Syrup,140
OI0000774,O000222,M033,1,100,NA,,100
OI0000775,O000222,M034,1,60,NA,,60
OI0000776,O000222,M035,1,100,NA,,100
OI0000777,O000223,M020,2,100,NA,,200
OI0000778,O000223,M005,1,60,Small,,60
OI0000779,O000223,M038,1,140,NA,,140
OI0000780,O000224,M006,2,75,Large,,150
OI0000781,O000224,M020,1,100,NA,,100
OI0000782,O000224,M036,1,100,NA,,100
OI0000783,O000224,M006,1,75,Large,,75
OI0000784,O000224,M015,2,110,Large,,250
OI0000785,O000225,M012,1,110,Large,,110
OI0000786,O000225,M020,2,100,NA,,200
OI0000787,O000225,M036,1,100,NA,,100
OI0000788,O000225,M025,1,150,NA,,150
OI0000789,O000226,M037,1,120,NA,,120
OI0000790,O000226,M015,1,110,Large,Oat Milk,140
OI0000791,O000226,M038,1,140,NA,,140
OI0000792,O000226,M025,1,150,NA,,150
OI0000793,O000226,M013,1,80,Small,,80
OI0000794,O000227,M034,2,60,NA,,120
OI0000795,O000227,M006,1,75,Large,,75
OI0000796,O000227,M034,1,60,NA,,60
OI0000797,O000227,M006,1,75,Large,,75
OI0000798,O000227,M009,1,110,Small,,110
OI0000799,O000228,M014,1,90,Small,,90
OI0000800,O000228,M008,2,100,Large,Extra Shot,230
OI0000801,O000228,M006,1,75,Large,,75
OI0000802,O000228,M016,2,120,Large,Extra Shot,270
OI0000803,O000228,M031,1,150,NA,,150
OI0000804,O000229,M036,2,100,NA,,200
OI0000805,O000229,M006,1,75,Large,,75
OI0000806,O000229,M015,1,110,Large,,110
OI0000807,O000229,M005,1,60,Small,,60
OI0000808,O000230,M006,1,75,Large,,75
OI0000809,O000230,M035,1,100,NA,,100
OI0000810,O000230,M029,1,90,Small,,90
OI0000811,O000230,M013,2,80,Small,,160
OI0000812,O000231,M012,1,110,Large,,110
OI0000813,O000231,M037,2,120,NA,,240
OI0000814,O000231,M036,1,100,NA,,100
OI0000815,O000231,M002,1,70,Large,,70
OI0000816,O000231,M015,1,110,Large,,110
OI0000817,O000231,M018,2,130,Large,,260
OI0000818,O000232,M009,1,110,Small,,110
OI0000819,O000232,M006,1,75,Large,,75
OI0000820,O000232,M015,1,110,Large,Oat Milk,140
OI0000821,O000232,M002,1,70,Large,Oat Milk,100
OI0000822,O000232,M031,2,150,NA,,300
OI0000823,O000232,M031,1,150,NA,,150
OI0000824,O000233,M034,2,60,NA,,120
OI0000825,O000233,M010,1,130,Large,,130
OI0000826,O000233,M002,2,70,Large,,140
OI0000827,O000233,M028,1,100,Large,,100
OI0000828,O000234,M015,2,110,Large,,220
OI0000829,O000234,M009,1,110,Small,Extra Shot,140
OI0000830,O000234,M035,2,100,NA,,200
OI0000831,O000235,M029,1,90,Small,,90
OI0000832,O000235,M001,2,55,Small,Vanilla Syrup,140
OI0000833,O000235,M003,2,55,Small,Vanilla Syrup,140
OI0000834,O000235,M035,1,100,NA,,100
OI0000835,O000236,M010,2,130,Large,,260
OI0000836,O000236,M005,1,60,Small,,60
OI0000837,O000236,M034,1,60,NA,,60
OI0000838,O000237,M006,1,75,Large,,75
OI0000839,O000237,M015,1,110,Large,Vanilla Syrup,140
OI0000840,O000237,M005,1,60,Small,,60
OI0000841,O000237,M006,1,75,Large,,75
OI0000842,O000238,M005,1,60,Small,,60
OI0000843,O000238,M029,2,90,Small,,180
OI0000844,O000238,M015,1,110,Large,,110
OI0000845,O000238,M034,2,60,NA,,120
OI0000846,O000239,M035,2,100,NA,,200
OI0000847,O000239,M018,2,130,Large,Oat Milk,290
OI0000848,O000239,M010,2,130,Large,,260
OI0000849,O000239,M004,2,70,Large,,140
OI0000850,O000240,M009,2,110,Small,,220
OI0000851,O000240,M015,2,110,Large,,220
OI0000852,O000240,M006,1,75,Large,,75
OI0000853,O000241,M015,1,110,Large,,110
OI0000854,O000241,M015,1,110,Large,,110
OI0000855,O000241,M005,1,60,Small,,60
OI0000856,O000241,M033,1,100,NA,,100
OI0000857,O000242,M034,1,60,NA,,60
OI0000858,O000242,M011,1,130,Large,Oat Milk,160
OI0000859,O000242,M033,1,100,NA,,100
OI0000860,O000242,M005,1,60,Small,Vanilla Syrup,90
OI0000861,O000242,M012,1,110,Large,,110
OI0000862,O000243,M006,1,75,Large,,75
OI0000863,O000243,M009,1,110,Small,Vanilla Syrup,140
OI0000864,O000243,M020,1,100,NA,,100
OI0000865,O000243,M037,1,120,NA,,120
OI0000866,O000243,M034,1,60,NA,,60
OI0000867,O000243,M010,2,130,Large,Extra Shot,290
OI0000868,O000244,M009,1,110,Small,Extra Shot,140
OI0000869,O000244,M009,1,110,Small,,110
OI0000870,O000244,M006,2,75,Large,,150
OI0000871,O000244,M009,1,110,Small,Extra Shot,140
OI0000872,O000244,M031,1,150,NA,,150
OI0000873,O000244,M020,2,100,NA,,200
OI0000874,O000245,M035,2,100,NA,,200
OI0000875,O000245,M018,2,130,Large,,260
OI0000876,O000245,M006,1,75,Large,,75
OI0000877,O000245,M002,1,70,Large,,70
OI0000878,O000246,M008,1,100,Large,,100
OI0000879,O000246,M034,1,60,NA,,60
OI0000880,O000246,M005,1,60,Small,,60
OI0000881,O000246,M006,1,75,Large,,75
OI0000882,O000247,M035,1,100,NA,,100
OI0000883,O000247,M006,2,75,Large,,150
OI0000884,O000247,M025,2,150,NA,,300
OI0000885,O000247,M003,2,55,Small,,110
OI0000886,O000248,M035,2,100,NA,,200
OI0000887,O000248,M024,1,110,NA,,110
OI0000888,O000249,M022,1,120,NA,,120
OI0000889,O000249,M030,2,100,Large,,200
OI0000890,O000249,M025,1,150,NA,,150
OI0000891,O000250,M005,2,60,Small,Vanilla Syrup,150
OI0000892,O000250,M038,2,140,NA,,280
OI0000893,O000250,M003,1,55,Small,,55
OI0000894,O000250,M006,2,75,Large,Vanilla Syrup,180
OI0000895,O000251,M019,1,100,NA,,100
OI0000896,O000251,M022,2,120,NA,,240
OI0000897,O000251,M025,2,150,NA,,300
OI0000898,O000252,M008,2,100,Large,Vanilla Syrup,230
OI0000899,O000252,M014,1,90,Small,,90
OI0000900,O000252,M016,2,120,Large,,240
OI0000901,O000252,M011,1,130,Large,,130
OI0000902,O000252,M021,1,100,NA,,100
OI0000903,O000253,M023,1,130,NA,,130
OI0000904,O000253,M002,2,70,Large,,140
OI0000905,O000253,M034,1,60,NA,,60
OI0000906,O000253,M022,2,120,NA,,240
OI0000907,O000253,M023,1,130,NA,,130
OI0000908,O000253,M005,1,60,Small,,60
OI0000909,O000254,M005,2,60,Small,Extra Shot,150
OI0000910,O000254,M005,2,60,Small,,120
OI0000911,O000254,M005,2,60,Small,,120
OI0000912,O000254,M020,1,100,NA,,100
OI0000913,O000254,M035,1,100,NA,,100
OI0000914,O000254,M027,2,90,Small,,180
OI0000915,O000255,M003,1,55,Small,,55
OI0000916,O000255,M033,1,100,NA,,100
OI0000917,O000255,M005,1,60,Small,,60
OI0000918,O000255,M036,2,100,NA,,200
OI0000919,O000256,M035,2,100,NA,,200
OI0000920,O000256,M006,1,75,Large,Vanilla Syrup,105
OI0000921,O000256,M034,1,60,NA,,60
OI0000922,O000256,M010,1,130,Large,,130
OI0000923,O000256,M028,2,100,Large,,200
OI0000924,O000257,M015,1,110,Large,,110
OI0000925,O000257,M015,2,110,Large,Oat Milk,250
OI0000926,O000257,M034,1,60,NA,,60
OI0000927,O000258,M005,1,60,Small,,60
OI0000928,O000258,M002,1,70,Large,,70
OI0000929,O000258,M005,1,60,Small,Extra Shot,90
OI0000930,O000259,M010,1,130,Large,,130
OI0000931,O000259,M030,1,100,Large,,100
OI0000932,O000259,M035,1,100,NA,,100
OI0000933,O000260,M035,1,100,NA,,100
OI0000934,O000260,M010,2,130,Large,,260
OI0000935,O000260,M002,1,70,Large,,70
OI0000936,O000261,M013,2,80,Small,Oat Milk,190
OI0000937,O000261,M018,2,130,Large,Vanilla Syrup,290
OI0000938,O000261,M024,1,110,NA,,110
OI0000939,O000261,M010,1,130,Large,,130
OI0000940,O000262,M034,1,60,NA,,60
OI0000941,O000262,M029,1,90,Small,,90
OI0000942,O000262,M010,1,130,Large,,130
OI0000943,O000262,M035,1,100,NA,,100
OI0000944,O000263,M035,1,100,NA,,100
OI0000945,O000263,M015,1,110,Large,Extra Shot,140
OI0000946,O000263,M031,1,150,NA,,150
OI0000947,O000263,M002,2,70,Large,,140
OI0000948,O000264,M034,2,60,NA,,120
OI0000949,O000264,M015,2,110,Large,,220
OI0000950,O000264,M010,1,130,Large,,130
OI0000951,O000264,M025,1,150,NA,,150
OI0000952,O000265,M034,1,60,NA,,60
OI0000953,O000265,M023,1,130,NA,,130
OI0000954,O000265,M030,1,100,Large,,100
OI0000955,O000265,M010,1,130,Large,,130
OI0000956,O000266,M024,1,110,NA,,110
OI0000957,O000266,M035,1,100,NA,,100
OI0000958,O000266,M034,1,60,NA,,60
OI0000959,O000266,M009,1,110,Small,Extra Shot,140
OI0000960,O000267,M006,1,75,Large,,75
OI0000961,O000267,M005,1,60,Small,Oat Milk,90
OI0000962,O000267,M006,1,75,Large,,75
OI0000963,O000267,M015,1,110,Large,,110
OI0000964,O000267,M015,1,110,Large,Vanilla Syrup,140
OI0000965,O000267,M007,1,80,Small,,80
OI0000966,O000268,M034,1,60,NA,,60
OI0000967,O000268,M015,2,110,Large,Extra Shot,250
OI0000968,O000268,M008,1,100,Large,Extra Shot,130
OI0000969,O000269,M006,1,75,Large,,75
OI0000970,O000269,M028,2,100,Large,,200
OI0000971,O000269,M035,2,100,NA,,200
OI0000972,O000269,M010,1,130,Large,,130
OI0000973,O000270,M022,1,120,NA,,120
OI0000974,O000270,M034,1,60,NA,,60
OI0000975,O000270,M034,1,60,NA,,60
OI0000976,O000270,M026,1,150,NA,,150
OI0000977,O000271,M009,1,110,Small,,110
OI0000978,O000271,M004,1,70,Large,Oat Milk,100
OI0000979,O000271,M015,1,110,Large,,110
OI0000980,O000271,M006,1,75,Large,,75
OI0000981,O000271,M037,1,120,NA,,120
OI0000982,O000271,M035,1,100,NA,,100
OI0000983,O000272,M002,1,70,Large,,70
OI0000984,O000272,M035,1,100,NA,,100
OI0000985,O000272,M015,2,110,Large,,220
OI0000986,O000272,M005,1,60,Small,,60
OI0000987,O000273,M034,2,60,NA,,120
OI0000988,O000273,M030,2,100,Large,,200
OI0000989,O000273,M030,1,100,Large,,100
OI0000990,O000273,M014,1,90,Small,Vanilla Syrup,120
OI0000991,O000273,M021,2,100,NA,,200
OI0000992,O000273,M032,1,130,NA,,130
OI0000993,O000274,M011,2,130,Large,,260
OI0000994,O000274,M035,1,100,NA,,100
OI0000995,O000275,M017,1,110,Small,Extra Shot,140
OI0000996,O000275,M009,1,110,Small,,110
OI0000997,O000275,M035,1,100,NA,,100
OI0000998,O000275,M006,2,75,Large,,150
OI0000999,O000275,M030,1,100,Large,,100
OI0001000,O000276,M010,2,130,Large,,260
OI0001001,O000276,M005,2,60,Small,,120
OI0001002,O000276,M016,1,120,Large,,120
OI0001003,O000276,M034,1,60,NA,,60
OI0001004,O000277,M016,1,120,Large,,120
OI0001005,O000277,M006,1,75,Large,,75
OI0001006,O000277,M009,1,110,Small,,110
OI0001007,O000277,M019,2,100,NA,,200
OI0001008,O000277,M013,1,80,Small,,80
OI0001009,O000277,M005,1,60,Small,,60
OI0001010,O000278,M025,1,150,NA,,150
OI0001011,O000278,M018,1,130,Large,,160
OI0001012,O000278,M035,1,100,NA,,100
OI0001013,O000279,M034,2,60,NA,,120
OI0001014,O000279,M010,2,130,Large,,260
OI0001015,O000279,M010,1,130,Large,Extra Shot,160
OI0001016,O000280,M035,2,100,NA,,200
OI0001017,O000280,M009,1,110,Small,,110
OI0001018,O000280,M028,1,100,Large,,100
OI0001019,O000280,M031,1,150,NA,,150
OI0001020,O000280,M034,1,60,NA,,60
OI0001021,O000281,M034,2,60,NA,,120
OI0001022,O000281,M003,1,55,Small,,55
OI0001023,O000281,M031,1,150,NA,,150
OI0001024,O000281,M005,1,60,Small,Oat Milk,90
OI0001025,O000282,M010,1,130,Large,Oat Milk,160
OI0001026,O000282,M010,1,130,Large,Extra Shot,160
OI0001027,O000282,M005,1,60,Small,,60
OI0001028,O000282,M015,2,110,Large,,220
OI0001029,O000283,M012,1,110,Large,,110
OI0001030,O000283,M035,2,100,NA,,200
OI0001031,O000283,M010,1,130,Large,,130
OI0001032,O000284,M005,1,60,Small,Oat Milk,90
OI0001033,O000284,M003,1,55,Small,,55
OI0001034,O000284,M015,2,110,Large,Oat Milk,250
OI0001035,O000284,M026,2,150,NA,,300
OI0001036,O000285,M009,1,110,Small,,110
OI0001037,O000285,M005,2,60,Small,,120
OI0001038,O000285,M009,1,110,Small,,110
OI0001039,O000285,M023,1,130,NA,,130
OI0001040,O000285,M035,1,100,NA,,100
OI0001041,O000285,M005,1,60,Small,,60
OI0001042,O000286,M018,1,130,Large,,130
OI0001043,O000286,M006,1,75,Large,,75
OI0001044,O000286,M006,1,75,Large,,75
OI0001045,O000286,M003,1,55,Small,,55
OI0001046,O000286,M006,2,75,Large,,150
OI0001047,O000286,M021,1,100,NA,,100
OI0001048,O000287,M034,1,60,NA,,60
OI0001049,O000287,M008,1,100,Large,,100
OI0001050,O000287,M019,1,100,NA,,100
OI0001051,O000287,M030,2,100,Large,,200
OI0001052,O000289,M015,1,110,Large,,110
OI0001053,O000289,M029,1,90,Small,,90
OI0001054,O000289,M034,1,60,NA,,60
OI0001055,O000289,M034,2,60,NA,,120
OI0001056,O000290,M005,1,60,Small,Vanilla Syrup,90
OI0001057,O000290,M015,1,110,Large,Vanilla Syrup,140
OI0001058,O000290,M006,1,75,Large,Oat Milk,105
OI0001059,O000290,M035,2,100,NA,,200
OI0001060,O000291,M010,2,130,Large,,260
OI0001061,O000291,M036,1,100,NA,,100
OI0001062,O000291,M035,1,100,NA,,100
OI0001063,O000291,M003,1,55,Small,,55
OI0001064,O000292,M014,1,90,Small,,90
OI0001065,O000292,M013,2,80,Small,,160
OI0001066,O000292,M030,2,100,Large,,200
OI0001067,O000292,M010,1,130,Large,,160
OI0001068,O000292,M015,2,110,Large,,220
OI0001069,O000292,M038,1,140,NA,,140
OI0001070,O000293,M015,1,110,Large,,110
OI0001071,O000293,M034,1,60,NA,,60
OI0001072,O000293,M035,1,100,NA,,100
OI0001073,O000293,M031,1,150,NA,,150
OI0001074,O000294,M021,2,100,NA,,200
OI0001075,O000294,M035,2,100,NA,,200
OI0001076,O000294,M001,1,55,Small,,55
OI0001077,O000294,M015,1,110,Large,Extra Shot,140
OI0001078,O000295,M002,2,70,Large,,140
OI0001079,O000295,M004,1,70,Large,,70
OI0001080,O000295,M005,1,60,Small,Vanilla Syrup,90
OI0001081,O000296,M009,2,110,Small,,220
OI0001082,O000296,M006,2,75,Large,Extra Shot,180
OI0001083,O000296,M003,2,55,Small,Vanilla Syrup,140
OI0001084,O000296,M031,1,150,NA,,150
OI0001085,O000296,M026,2,150,NA,,300
OI0001086,O000296,M012,1,110,Large,Vanilla Syrup,140
OI0001087,O000297,M004,1,70,Large,,70
OI0001088,O000297,M009,1,110,Small,,110
OI0001089,O000297,M005,1,60,Small,,60
OI0001090,O000297,M028,2,100,Large,,200
OI0001091,O000298,M020,1,100,NA,,100
OI0001092,O000298,M010,2,130,Large,,260
OI0001093,O000298,M012,2,110,Large,,220
OI0001094,O000298,M033,1,100,NA,,100
OI0001095,O000298,M035,1,100,NA,,100
OI0001096,O000298,M026,1,150,NA,,150
OI0001097,O000299,M034,1,60,NA,,60
OI0001098,O000299,M013,1,80,Small,,80
OI0001099,O000299,M031,2,150,NA,,300
OI0001100,O000300,M037,1,120,NA,,120
OI0001101,O000300,M015,2,110,Large,,220
OI0001102,O000300,M009,2,110,Small,,220
OI0001103,O000300,M018,2,130,Large,Oat Milk,290
OI0001104,O000301,M020,2,100,NA,,200
OI0001105,O000301,M001,1,55,Small,,85
OI0001106,O000301,M012,1,110,Large,Oat Milk,140
OI0001107,O000301,M034,2,60,NA,,120
OI0001108,O000302,M009,2,110,Small,,220
OI0001109,O000302,M002,2,70,Large,,140
OI0001110,O000302,M005,1,60,Small,,60
OI0001111,O000302,M021,2,100,NA,,200
OI0001112,O000302,M009,2,110,Small,,220
OI0001113,O000302,M009,1,110,Small,,110
OI0001114,O000303,M006,2,75,Large,Vanilla Syrup,180
OI0001115,O000303,M035,1,100,NA,,100
OI0001116,O000303,M006,2,75,Large,,150
OI0001117,O000304,M024,1,110,NA,,110
OI0001118,O000304,M015,1,110,Large,Extra Shot,140
OI0001119,O000304,M030,2,100,Large,,200
OI0001120,O000304,M008,1,100,Large,,100
OI0001121,O000305,M007,1,80,Small,,80
OI0001122,O000305,M009,1,110,Small,,110
OI0001123,O000305,M019,1,100,NA,,100
OI0001124,O000305,M015,1,110,Large,,110
OI0001125,O000305,M025,1,150,NA,,150
